,sentence,intent
28804,오늘의 IT/과학 뉴스는 머가 있어?,news
28805,어제의 문화 뉴스는 머가 있어?,news
28806,어제의 문화 뉴스 머가 있어?,news
28807,사회 뉴스 좀,news
28808,어제의 문화 뉴스 좀 알려줘,news
28809,오늘의 생활/문화 뉴스는 머가 있어?,news
28810,어제의 사회 뉴스 새로 나온거 있어?,news
28811,오늘의 과학 뉴스는 머머 있어?,news
28812,오늘의 IT/과학 뉴스 새로 나온거 있어?,news
28813,오늘의 세계 뉴스는 머머 있어?,news
28814,오늘의 IT 뉴스 머가 있어?,news
28815,어제의 생활 뉴스는,news
28816,IT 뉴스 머머 있어?,news
28817,생활/문화 뉴스는 좀,news
28818,경제 뉴스 머머 있어?,news
28819,어제의 생활/문화 뉴스는 머머 있어?,news
28820,오늘의 사회 뉴스는 새로 나온거 있어?,news
28821,생활/문화 뉴스,news
28822,어제의 사회 뉴스 새로 나온거 있어?,news
28823,생활/문화 뉴스는,news
28824,오늘의 경제 뉴스,news
28825,뉴스 새로 나온거 있어?,news
28826,어제의 문화 뉴스 머가 있어?,news
28827,오늘의 문화 뉴스 좀,news
28828,경제 뉴스 좀,news
28829,생활 뉴스는 머가 있어?,news
28830,IT/과학 뉴스는 알려줘.,news
28831,생활/문화 뉴스는 머가 있어?,news
28832,오늘의 세계 뉴스는 새로 나온거 있어?,news
28833,오늘의 IT 뉴스는 알려줘.,news
28834,오늘의 생활 뉴스는 좀 알려줘,news
28835,어제의 IT/과학 뉴스 좀,news
28836,오늘의  뉴스 알려줘.,news
28837,과학 뉴스는,news
28838,세계 뉴스는 좀,news
28839,오늘의 사회 뉴스는 알려줘.,news
28840,생활/문화 뉴스는,news
28841,뉴스는 새로 나온거 있어?,news
28842,정치 뉴스 알려줘.,news
28843,오늘의 IT 뉴스 좀 알려줘,news
28844,어제의 문화 뉴스 좀 알려줘,news
28845,오늘의 생활 뉴스 머머 있어?,news
28846,어제의 생활 뉴스 머가 있어?,news
28847,정치 뉴스는 좀 알려줘,news
28848,뉴스는 머머 있어?,news
28849,과학 뉴스는 새로 나온거 있어?,news
28850,오늘의 경제 뉴스는 머가 있어?,news
28851,문화 뉴스는 좀 알려줘,news
28852,어제의 과학 뉴스는 새로 나온거 있어?,news
28853,사회 뉴스 머가 있어?,news
28854,오늘의 생활/문화 뉴스는 좀,news
28855,오늘의 생활 뉴스는 좀,news
28856,오늘의 IT 뉴스 좀,news
28857,오늘의 생활 뉴스는 좀 알려줘,news
28858,IT/과학 뉴스는 좀 알려줘,news
28859,어제의 생활 뉴스 알려줘.,news
28860,과학 뉴스는 머가 있어?,news
28861,생활/문화 뉴스는 새로 나온거 있어?,news
28862,오늘의 경제 뉴스 새로 나온거 있어?,news
28863,IT 뉴스는 새로 나온거 있어?,news
28864,생활/문화 뉴스는 좀 알려줘,news
28865,IT 뉴스,news
28866,생활 뉴스 새로 나온거 있어?,news
28867,정치 뉴스,news
28868,오늘의 정치 뉴스 머가 있어?,news
28869,세계 뉴스는 알려줘.,news
28870,IT/과학 뉴스 머머 있어?,news
28871,어제의 세계 뉴스 머머 있어?,news
28872,생활/문화 뉴스 알려줘.,news
28873,IT 뉴스는 알려줘.,news
28874,어제의  뉴스는 머머 있어?,news
28875,어제의 정치 뉴스는 새로 나온거 있어?,news
28876,오늘의 세계 뉴스 좀,news
28877,사회 뉴스는 머머 있어?,news
28878,오늘의 경제 뉴스 새로 나온거 있어?,news
28879,어제의 정치 뉴스는 좀 알려줘,news
28880,오늘의 생활/문화 뉴스 머머 있어?,news
28881,어제의 IT/과학 뉴스는 좀,news
28882,세계 뉴스 좀,news
28883,오늘의 사회 뉴스는 좀,news
28884,세계 뉴스 머머 있어?,news
28885,어제의 경제 뉴스는 좀,news
28886,IT 뉴스는,news
28887,오늘의 경제 뉴스 머머 있어?,news
28888,어제의 IT 뉴스는 좀,news
28889,오늘의 세계 뉴스,news
28890,어제의 세계 뉴스,news
28891,사회 뉴스 알려줘.,news
28892,오늘의 IT/과학 뉴스,news
28893,오늘의 생활/문화 뉴스 머가 있어?,news
28894,오늘의 생활/문화 뉴스는 새로 나온거 있어?,news
28895,생활/문화 뉴스는 새로 나온거 있어?,news
28896,어제의 생활 뉴스는 좀,news
28897,경제 뉴스는 머머 있어?,news
28898,어제의 정치 뉴스 머가 있어?,news
28899,IT/과학 뉴스 좀 알려줘,news
28900,과학 뉴스는 알려줘.,news
28901,오늘의 생활 뉴스는 알려줘.,news
28902,오늘의 생활 뉴스 머머 있어?,news
28903,생활 뉴스,news
28904,오늘의 생활 뉴스는 머머 있어?,news
28905,문화 뉴스 알려줘.,news
28906,IT 뉴스 머가 있어?,news
28907,어제의 생활 뉴스 머머 있어?,news
28908,경제 뉴스는 알려줘.,news
28909,IT/과학 뉴스는 알려줘.,news
28910,오늘의 생활/문화 뉴스는 좀,news
28911,생활 뉴스는 알려줘.,news
28912,오늘의  뉴스 새로 나온거 있어?,news
28913,오늘의 정치 뉴스는 머가 있어?,news
28914,오늘의 과학 뉴스 좀 알려줘,news
28915,어제의 사회 뉴스 머가 있어?,news
28916,어제의 생활 뉴스 알려줘.,news
28917,어제의  뉴스는 머머 있어?,news
28918,세계 뉴스 새로 나온거 있어?,news
28919,어제의 경제 뉴스는 알려줘.,news
28920,과학 뉴스는 좀,news
28921,오늘의 생활 뉴스 새로 나온거 있어?,news
28922,생활/문화 뉴스는,news
28923,사회 뉴스,news
28924,오늘의 문화 뉴스 머가 있어?,news
28925,오늘의 IT 뉴스 좀,news
28926,오늘의 세계 뉴스는 좀 알려줘,news
28927,어제의 경제 뉴스는 알려줘.,news
28928,오늘의 경제 뉴스는 알려줘.,news
28929,어제의 과학 뉴스는 머가 있어?,news
28930,오늘의 생활/문화 뉴스,news
28931,어제의 경제 뉴스 좀 알려줘,news
28932,사회 뉴스 좀,news
28933,어제의 사회 뉴스 머가 있어?,news
28934,오늘의 생활 뉴스 머머 있어?,news
28935,어제의 문화 뉴스는 새로 나온거 있어?,news
28936,어제의 IT/과학 뉴스는 알려줘.,news
28937,오늘의 과학 뉴스는 새로 나온거 있어?,news
28938,오늘의 사회 뉴스 머가 있어?,news
28939,어제의 IT 뉴스 머가 있어?,news
28940,오늘의 세계 뉴스는 좀,news
28941,어제의 생활 뉴스 좀 알려줘,news
28942,오늘의 과학 뉴스 좀,news
28943,과학 뉴스 머머 있어?,news
28944,오늘의 정치 뉴스는 알려줘.,news
28945,오늘의 생활/문화 뉴스 머머 있어?,news
28946,오늘의 생활/문화 뉴스는 머머 있어?,news
28947,생활/문화 뉴스는 머머 있어?,news
28948,오늘의  뉴스 새로 나온거 있어?,news
28949,어제의 경제 뉴스 좀,news
28950,IT/과학 뉴스 머가 있어?,news
28951,어제의 생활/문화 뉴스 머머 있어?,news
28952,오늘의 생활 뉴스 좀,news
28953,어제의 경제 뉴스 좀,news
28954,오늘의 문화 뉴스 새로 나온거 있어?,news
28955,IT 뉴스 새로 나온거 있어?,news
28956,생활 뉴스 머머 있어?,news
28957,오늘의 IT 뉴스는 머가 있어?,news
28958,어제의 IT 뉴스 새로 나온거 있어?,news
28959,뉴스 알려줘.,news
28960,사회 뉴스는 새로 나온거 있어?,news
28961,오늘의 문화 뉴스는 좀 알려줘,news
28962,어제의 생활 뉴스는 좀,news
28963,어제의  뉴스 머가 있어?,news
28964,정치 뉴스 알려줘.,news
28965,오늘의 세계 뉴스는 머가 있어?,news
28966,어제의 과학 뉴스는 새로 나온거 있어?,news
28967,어제의 세계 뉴스는,news
28968,정치 뉴스,news
28969,오늘의 정치 뉴스는 알려줘.,news
28970,뉴스는 새로 나온거 있어?,news
28971,어제의 생활 뉴스 머가 있어?,news
28972,오늘의 생활 뉴스 머가 있어?,news
28973,어제의 과학 뉴스 머머 있어?,news
28974,어제의  뉴스는 알려줘.,news
28975,어제의 경제 뉴스는 새로 나온거 있어?,news
28976,오늘의 생활 뉴스 좀,news
28977,오늘의 생활 뉴스 알려줘.,news
28978,오늘의 IT/과학 뉴스 좀,news
28979,경제 뉴스 좀,news
28980,오늘의 경제 뉴스는,news
28981,어제의 정치 뉴스 좀,news
28982,어제의 과학 뉴스는 좀 알려줘,news
28983,어제의 사회 뉴스는 좀 알려줘,news
28984,오늘의 과학 뉴스는 좀 알려줘,news
28985,오늘의 IT 뉴스는 새로 나온거 있어?,news
28986,오늘의 과학 뉴스는 새로 나온거 있어?,news
28987,오늘의 IT 뉴스는 새로 나온거 있어?,news
28988,경제 뉴스 좀,news
28989,오늘의 사회 뉴스는 좀,news
28990,어제의 세계 뉴스,news
28991,세계 뉴스 머가 있어?,news
28992,세계 뉴스 머머 있어?,news
28993,어제의 경제 뉴스 새로 나온거 있어?,news
28994,어제의 생활 뉴스 알려줘.,news
28995,오늘의 문화 뉴스는 새로 나온거 있어?,news
28996,어제의 생활/문화 뉴스 좀 알려줘,news
28997,어제의 경제 뉴스는 좀,news
28998,오늘의 IT/과학 뉴스는,news
28999,고용노동부관악지청 버스 도착 시간  언제야,bus
29000,이펜하우스5단지후문 버스 도착 시간  알려줘,bus
29001,구로보건소 버스 도착  시간 알려줘,bus
29002,구로보건소 버스 도착   언제야,bus
29003,구로고 버스   몇분 언제,bus
29004,구로성심병원 버스  예정 시간 언제야,bus
29005,연예인APT 버스  시간  언제와,bus
29006,이펜하우스5단지후문 버스  시간 얼마나 언제와,bus
29007,구로변전소 버스  예정 얼마나 알려줘,bus
29008,신도림동 버스 도착 시간 몇분 언제와,bus
29009,구로우체국 버스 도착  몇분 알려줘,bus
29010,구로중앙하이츠아파트 버스 도착 예정  언제,bus
29011,구로1동주민센터 버스  예정,bus
29012,구로고 버스  정보 시간 언제야,bus
29013,KEB하나은행구로공원지점 버스  시간 시간,bus
29014,나인스애비뉴 버스  예정 몇분 남았어,bus
29015,이마트구로점 버스  정보 몇분 알려줘,bus
29016,구로세무서(에이스하이테크시티) 버스 도착 시간  남았어,bus
29017,국민은행 버스  시간 얼마나 남았어,bus
29018,신도림동 버스 도착 정보  알려줘,bus
29019,고대구로병원정문 버스  예정 얼마나 언제,bus
29020,남부지방법원등기국 버스  정보,bus
29021,남구로시장 버스  시간 얼마나 언제와,bus
29022,구로변전소 버스 도착 정보 시간 남았어,bus
29023,구로세무서(에이스하이테크시티) 버스    언제,bus
29024,구일우성APT 버스  정보 시간 언제와,bus
29025,구로성심병원 버스 도착 시간 몇분 알려줘,bus
29026,연예인APT 버스 도착 예정 몇분 언제야,bus
29027,금호새솔아파트 버스 도착 정보 시간 남았어,bus
29028,구로3동주민센터 버스 도착 정보 몇분 언제야,bus
29029,구로구민회관 버스   얼마나 알려줘,bus
29030,고용노동부관악지청 버스  시간 몇분 언제야,bus
29031,국민은행 버스 도착 예정 시간 언제와,bus
29032,한국산업단지공단 버스  시간 몇분 언제,bus
29033,베스트웨스턴구로호텔 버스 도착 정보 몇분 언제,bus
29034,구로성심병원 버스  시간  언제와,bus
29035,베스트웨스턴구로호텔 버스  정보 얼마나,bus
29036,대성스카이렉스 버스 도착 시간 얼마나 남았어,bus
29037,화원복지관 버스 도착  시간 언제야,bus
29038,연예인APT 버스  시간 몇분,bus
29039,고대구로병원정문 버스  시간  알려줘,bus
29040,구로구민회관 버스 도착  얼마나,bus
29041,구로세무서(에이스하이테크시티) 버스  예정 몇분 알려줘,bus
29042,연예인APT 버스 도착 시간 시간 남았어,bus
29043,구로변전소 버스  시간 얼마나 남았어,bus
29044,코오롱싸이언스밸리 버스 도착 정보 얼마나,bus
29045,국민은행 버스 도착  시간 언제와,bus
29046,코오롱싸이언스밸리 버스 도착 예정 몇분 언제와,bus
29047,나인스애비뉴 버스  예정 시간,bus
29048,이마트구로점 버스  시간 몇분 알려줘,bus
29049,화원복지관 버스   시간 언제와,bus
29050,구로구민회관 버스   몇분 언제야,bus
29051,구일우성APT 버스  예정 시간 언제와,bus
29052,나인스애비뉴 버스  정보 몇분 언제와,bus
29053,베스트웨스턴구로호텔 버스 도착 시간 얼마나 언제,bus
29054,남구로시장 버스  예정  남았어,bus
29055,거리공원 버스 도착,bus
29056,동양미래대학 버스 도착 시간 시간 언제와,bus
29057,남부지방법원등기국 버스 도착 예정 몇분 언제야,bus
29058,신도림동 버스  예정 얼마나 언제,bus
29059,구로세무서(에이스하이테크시티) 버스  예정 시간 언제와,bus
29060,구로보건소 버스 도착 정보  언제,bus
29061,대성스카이렉스 버스  정보 몇분 알려줘,bus
29062,구로역 버스 도착 정보 시간 언제와,bus
29063,화원복지관 버스 도착 정보 얼마나 남았어,bus
29064,나인스애비뉴 버스  시간 시간 언제,bus
29065,구로중앙하이츠아파트 버스  시간 얼마나 알려줘,bus
29066,베스트웨스턴구로호텔 버스   시간 언제,bus
29067,구로아트밸리 버스 도착   언제와,bus
29068,삼성래미안아파트 버스  시간  언제와,bus
29069,금호새솔아파트 버스  예정 몇분 언제와,bus
29070,구로중앙하이츠아파트 버스 도착   남았어,bus
29071,구로변전소 버스 도착  시간 남았어,bus
29072,고용노동부관악지청 버스  정보 몇분 언제,bus
29073,구로변전소 버스 도착 예정 몇분 알려줘,bus
29074,구로고 버스  예정  언제야,bus
29075,동양미래대학 버스 도착 예정 시간 언제와,bus
29076,구로도서관 버스 도착 시간  언제,bus
29077,구로역 버스 도착 시간  알려줘,bus
29078,구로세무서(에이스하이테크시티) 버스  예정 몇분 언제야,bus
29079,신도림동 버스 도착  시간,bus
29080,이마트구로점 버스  예정 얼마나 남았어,bus
29081,이펜하우스5단지후문 버스  시간 시간 알려줘,bus
29082,AK플라자 버스 도착 시간 시간 알려줘,bus
29083,국민은행 버스  정보 몇분 언제,bus
29084,남구로시장입구 버스 도착 정보 몇분 남았어,bus
29085,구로도서관 버스 도착 정보 얼마나 언제야,bus
29086,구로중앙하이츠아파트 버스 도착 정보 얼마나 남았어,bus
29087,구로중앙하이츠아파트 버스  시간 시간 알려줘,bus
29088,거리공원 버스 도착 예정 시간 언제와,bus
29089,구로변전소 버스   몇분 언제와,bus
29090,구로4동우체국 버스 도착  얼마나 알려줘,bus
29091,구로중앙하이츠아파트 버스  시간  남았어,bus
29092,이펜하우스5단지후문 버스  정보  언제,bus
29093,고용노동부관악지청 버스   얼마나 언제와,bus
29094,삼성래미안아파트 버스 도착 시간 시간 언제와,bus
29095,구로아트밸리 버스 도착 정보 몇분 언제,bus
29096,구일우성APT 버스 도착 시간 시간 언제야,bus
29097,동양미래대학 버스 도착 예정 몇분,bus
29098,구일우성APT 버스  시간 얼마나 언제와,bus
29099,구일우성APT 버스 도착 예정 몇분 알려줘,bus
29100,코오롱싸이언스밸리 버스 도착 정보 몇분 남았어,bus
29101,구로3동주민센터 버스  예정 시간 남았어,bus
29102,화원복지관 버스 도착  몇분 언제야,bus
29103,남구로시장입구 버스,bus
29104,거리공원 버스  예정 얼마나 남았어,bus
29105,금호새솔아파트 버스  시간 시간 언제,bus
29106,구로중앙하이츠아파트 버스 도착 정보 시간 언제,bus
29107,구로성심병원 버스,bus
29108,구로우체국 버스  예정 얼마나 남았어,bus
29109,구로도서관 버스 도착  몇분 언제야,bus
29110,AK플라자 버스 도착 예정 몇분 언제,bus
29111,구로역 버스  예정 얼마나 남았어,bus
29112,KEB하나은행구로공원지점 버스 도착 시간 얼마나 언제와,bus
29113,AK플라자 버스   몇분 언제와,bus
29114,KEB하나은행구로공원지점 버스 도착 정보 시간 알려줘,bus
29115,AK플라자 버스 도착,bus
29116,이마트구로점 버스  시간 시간 남았어,bus
29117,구로주공 버스 도착 정보 몇분 언제와,bus
29118,구로1동주민센터 버스  예정 얼마나 언제와,bus
29119,남구로시장 버스 도착  시간,bus
29120,구로3동주민센터 버스 도착  얼마나 언제와,bus
29121,이펜하우스5단지후문 버스   시간 언제와,bus
29122,베스트웨스턴구로호텔 버스  정보 몇분 알려줘,bus
29123,구로3동주민센터 버스 도착 시간 시간,bus
29124,구로성심병원 버스  시간 얼마나,bus
29125,한국산업단지공단 버스 도착 시간  언제와,bus
29126,거리공원 버스 도착  몇분 언제와,bus
29127,구로중앙하이츠아파트 버스 도착 예정  언제야,bus
29128,구로1동주민센터 버스 도착 시간 시간 남았어,bus
29129,KEB하나은행구로공원지점 버스 도착 정보 시간 알려줘,bus
29130,남부지방법원등기국 버스  정보 시간 언제와,bus
29131,구로1동주민센터 버스 도착 정보 얼마나 알려줘,bus
29132,구로보건소 버스 도착 예정 시간 언제와,bus
